CC1=NN(c2ccccc2)C(=O)/C1=C\Nc1cc([N+](=O)O)ccc1O,0
O=C(c1ccc(cc1)C(C)(C)C)Nc1c(c2cccs2)c(=O)c2c(n1C)cccc2,0
CCN1c2ccc(cc2C2(C1=O)CC(=O)Nc1c2cnn1c1cccc(c1)Cl)C,1
Clc1cccc(c1)n1c(=O)c2c3CCCc3sc2n(c1=O)CC(=O)c1ccccc1,0
CC(=O)C1=C(C)Oc2c(C1c1ccco1)c1nc(nn1cn2)COc1ccccc1,0
COc1c(/C=N\NC(=O)CN2CCN(CC2)S(=O)(=O)c2ccc(cc2)C)ccc(c1OC)OC,0
CC(C(N1C(=S)S/C(=C/c2cc3cc4OCOc4cc3[nH]c2=O)/C1=O)C(=O)O)C,0
S=C1S/C(=C\c2cccn2C)/C(=O)N1c1ccc2c(c1)cccc2,0
O=C(N1CCCCC1)COc1nn2c(n1)c1c(nc2)sc2c1CC(C)(C)OC2,1
CN1CCN(CC1)c1nc2c(C)cccn2c(=O)c1/C=C/1\SC(=S)N(C1=O)Cc1ccc2c(c1)OCO2,0
CCOc1ccc(c(c1)O)c1n[nH]c(c1c1ccccc1)C,1
Clc1ccc(cc1)/C=C(/C(=O)NCc1ccco1)\NC(=O)c1ccco1,1
O=C(Cn1c2ccccc2n(c1=O)C)Nc1cccnc1,1
OC(=O)CSc1nnc(n1C)c1ccc(cc1)NC(=O)c1ccc(c(c1)Cl)Cl,0
Clc1ccc2c(c1)C1CC(=NN1C(O2)c1ccncc1)c1ccccc1,1
Clc1cccc(c1)n1ncc2c1ncn1c2nnc1C,0
O=C(C(Oc1ccc(cc1)C1CC1(Cl)Cl)(C)C)N1CCSCC1,1
O=C(CSc1nc2ccccc2c(=O)n1c1ccccc1C)N/N=C/c1c2ccccc2cc2c1cccc2,0
COc1ccc2c(c1)oc(=O)c(c2C)CCC(=O)N1CCN(CC1)CCc1ccccn1,0
CCOC(=O)c1oc2c(c1C)c1nc(sc1CC2)C,1
COc1ccc(cc1OC(C)C)C1CC(=O)Nc2c1ncn2c1ccccc1,1
Fc1ccc(cc1)n1c(=O)[nH]c(=O)c2c1NC(=NC2(C(F)(F)F)C(F)(F)F)c1ccc(cc1)Cl,0
O=C(N1CCCC1)Cc1nn2c(=NC(=O)/C(=C\c3ccc(cc3)OCCCOc3ccccc3)/C2=N)s1,0
O=C1NC(c2ccccc2)C2=C(N1C)CN(C2=O)c1ccc(cc1)Oc1ccccc1,1
CCOc1ccc(cc1)C(=O)C1=C(O)C(=O)N(C1c1cccc(c1)Br)c1sc2c(n1)ccc(c2)F,0
Clc1ccc(cc1)/C=c\1/sc2n(c1=O)nc(c(=O)n2)Cc1ccccc1,0
Fc1cccc(c1)c1nnc2n1nc(s2)c1c(Br)cnn1C,0
O=C(NC(Cc1c[nH]c2c1cccc2)C)CCn1ccc2c1cc(F)cc2,0
Cc1nc2sc3c(c2cc1C)ncnc3SCCN1CCOCC1,0
COc1ccccc1NC(=O)COc1nc(c2ccco2)c2c(c1C#N)CCC2,1
CCn1c(SCC(=O)c2ccccc2)nnc1c1ccccc1,0
CCOC(=O)c1[nH]c(c(c1C)C(=O)Nc1ccc2c(c1)COC2=O)C,1
COc1ccc(C2CC(=O)C3=C(C2)OC(N)=C(C#N)C3c2ccc([N+](=O)O)cc2)cc1OC,1
COc1cccc(c1)C(=O)N(Cc1cc2cccc(c2nc1O)C)CC1CCCO1,1
Brc1ccc(cc1)C(=O)CSc1nnc(o1)c1ccco1,0
O=C1C(C)CS(=O)(=O)N1c1ccc(c(c1)C)S(=O)(=O)N1CCN(CC1)c1ccccn1,1
CC(Cc1nc2sc3c(c2c2c1CCC2)ncnc3SCC(=O)Nc1ccc(cc1)C)C,0
Clc1cccc(c1)NCCn1c(C)cn2c1nc1c2c(=O)[nH]c(=O)n1C,0
O=c1/c(=C/c2ccncc2)/sc2n1nc(n2)/C=C/c1ccccc1,0
CCC(Sc1cc(C)nc2n1nc(c2c1ccc(cc1)Cl)C)C,0
COc1ccc(cc1)c1noc(n1)CNC(=O)Cc1ccccc1OC,1
O=C1CC(c2cccs2)c2c(N1)n(nc2C)c1ccc2n(n1)c(C)nn2,1
CCc1nnc([nH]1)SCc1ccc(c(c1)Br)OC,1
COC(=O)c1sc(nc1C)NC(=O)c1cnc2c(c1O)cc(cc2)F,1
COc1ccccc1/C=N/Nc1nc(nc2c1cccc2)c1ccccc1Cl,0
COCCCNC(=O)c1ccccc1NC(=O)C(=O)NCCc1c[nH]c2c1cccc2,0
O=C(CCC(=O)N1CCN(CC1)c1cccc(c1)Cl)NCC1CC2CC1C=C2,1
O=C(Nc1ccc(cc1)OCc1ccccc1)CSc1nnc(n1Cc1ccco1)c1ccccc1,0
CCOc1ccc(cc1)N1C(=O)NC(=O)/C(=C/c2cc(OC)c(cc2OC)OC)/C1=O,0
N#Cc1nc(oc1N1CCN(CC1)Cc1ccc2c(c1)OCO2)COc1ccc(c(c1)C)Cl,0
CCn1c(SCC(=O)Nc2cc(C)cc(c2)C)nnc1c1cccs1,1
CCc1ccc(cc1)C1=NN(c2ccccc2)C2(c3c1cccc3)SC(=NN2c1cccc(c1)Cl)C(=O)C,0
CC(N1C(=O)/C(=N\NC(=O)C2CC2(c2ccccc2)c2ccccc2)/c2c1cccc2)C,1
O=C1CC(c2ccc(cc2)O)c2c(N1)n([nH]c2=O)C1CCOCC1,1
COc1ccccc1C1C2=C(CC(CC2=O)c2ccccc2)Nc2c1c(C)no2,1
CCOC(=O)c1c(N/C=C(/c2scc(n2)c2cccc3c2cccc3)\C#N)sc(c1C)C(=O)C,0
Clc1ccc(cc1)N1C(=O)NC(=O)/C(=C\c2ccc(o2)N2CCCCC2)/C1=O,1
COC(=O)c1nc(sc1CCc1ccccc1)NC(=O)[C@@H](n1cnnn1)c1ccccc1,0
Brc1ccc(o1)c1nn2c(s1)nnc2c1cnn(c1C)C,0
CC(N(C(=O)c1ccccc1C)Cc1cc2ccccc2nc1O)C,1
Cc1cc(C)[nH]c(=O)c1C(=O)Nc1cc[nH]n1,1
N#Cc1cc2c(n(/c/1=N/C(=O)/C=C/c1ccccc1)CCCOC(C)C)nc1n(c2=O)cccc1,0
COc1cc(CCC(=O)N2CCN(CC2)C(=O)C2COc3c(O2)cccc3)ccc1OC,1
OC(=O)C(c1ccccc1)NS(=O)(=O)c1cccc2c1nsn2,1
CCN(S(=O)(=O)c1ccc(cc1)N1CC(CC1=O)C(=O)Nc1scc(n1)C)CC,1
COc1c2C(=O)OC(c2ccc1OC)Nn1cncn1,1
Brc1cccc(c1)CN(C1CCS(=O)(=O)C1)C(=O)COc1ccc(c(c1)C)C,1
O=C1COc2c(N1)cc(cc2)NC1=CC(=O)N(C1)C(=O)C,1
Cc1n(CCc2ccccc2)c2c(c1C)c(ncn2)N1CCOCC1,1
Cc1nn2c(s1)nnc2Cc1ccc(cc1)OC(F)(F)F,1
Brc1ccc2c(c1)C1(C(=O)N2)C(=C(N)OC(=C1C(=O)c1ccccc1)C)C(=O)OCc1ccccc1,0
COc1ccc(cc1)C(=O)NNc1nc(SC(C)C)nc2c1c1CC(C)(C)OCc1s2,0
CCOC(=O)Cn1c(=O)n(CC(=O)OC)c2c(c1=O)c1CCCCc1s2,1
COc1ccc(cc1)c1nnc(n1c1ccccc1)SCC(=O)Nc1ccc(cc1)C,0
Cc1cccc(n1)n1c(C)c(c2c1ncn1c2nc(n1)c1ccccc1Br)C,0
CCCOc1ccccc1/C=C(/C(=O)Nc1scc(c1C(=O)OCC)c1ccc(cc1)OC)\C#N,0
CC(NC(=O)COc1coc(cc1=O)CN1CCN(CC1)Cc1ccc2c(c1)OCO2)C,1
COC(=O)c1ccc(cc1)C1N(CC2CCCO2)C(=O)c2c1c(=O)c1c(o2)cccc1,1
COc1ccccc1Nc1nc(N2CCCCC2)nc(N)c1[N+](=O)O,1
O=C(C1CCCCC1)Nc1c(c2ccc3c(c2)OCO3)c(=O)c2c(n1C)cccc2,1
COc1cccc(c1)c1nnc(n1c1ccccc1)SCC(=O)N1CCOCC1,1
COCc1c(C#N)c(NCCc2ccc(F)cc2)nc(C)c1[N+](=O)O,1
O=C1CCCc2c1cnc1c2c(=O)[nH]c(n1)N1CCOCC1,1
CCOC(=O)c1ccc2c(c1)sc(n2)N1C(=O)c2c(C1c1ccc(cc1)OC)c(=O)c1c(o2)cccc1,0
COc1cc(ccc1OC)c1noc(n1)CN(C(=O)CC1CCCCC1)C,1
O=C(C(c1nnc(c2c1cccc2)O)NC(=O)c1ccccc1)NN=Cc1ccc(cc1Cl)Cl,0
CC(C)OP(=O)(OC(C)C)C(NC(=O)c1cccc([N+](=O)O)c1)C(N)=O,0
CC1=NN(c2ccc(Br)cc2)C(=O)/C1=C/c1ccc([N+](=O)O)cc1,1
O=c1[nH]c2c([nH]1)cc(cc2)NCc1ccccc1C(F)(F)F,1
COc1ccc(cc1Cl)C(=O)NC(=S)Nc1ccc(c(c1)c1nc2c(s1)cccc2)Cl,0
CCOc1ccccc1Oc1coc2c(c1=O)ccc(c2)OCC(=O)N(C1CCS(=O)(=O)C1)C,0
O=C(c1ccc2c(c1)[nH]c(=O)c(=O)[nH]2)NCc1ccco1,1
O=C(Nc1cccc(c1)C(F)(F)F)Cc1noc(n1)C(=O)NCc1ccccn1,1
Cc1ncc([N+](=O)O)n1CCOC(=O)NC(N(Cc1ccccc1)Cc1ccccc1)C(Cl)(Cl)Cl,0
COCCNc1nc(N)c([N+](=O)O)c(Nc2ccc(OC)cc2)n1,0
O=C(c1sc2c(c1N)cc1c(n2)CCCCC1)c1ccccc1,0
COc1cc(cc(c1OC)OC)c1nn2c(s1)nnc2c1ccccc1,0
COc1cc(NC(=O)C2CC(=O)Nc3n2nc(c3C)c2cccc(c2)Cl)cc(c1)OC,1
COc1ccc(cc1)C1(C)N(CN2CCOCC2)C(=O)N(C1=O)CN1CCOCC1,1
N#Cc1nc(Oc2ccc(cc2)C#N)nc(c1)c1ccccc1,1
O=c1[nH]c(N/N=C/c2ccncc2)nc2c1C1(CCCCC1)Cc1c2cccc1,0
O=C(c1ccc(Cl)cc1)c1cc([N+](=O)O)ccc1N1CCN(C(c2ccccc2)c2ccccc2)CC1,0
Cc1ccc(cc1)c1n[nH]c(c1)c1nnc(n1N)SCC(=O)Nc1ccc(cc1C)C,0
CCOc1ccccc1NC(=O)CSc1nnc(n1CC=C)COc1ccc(cc1)Cl,0
OC(=O)C1CCN(CC1)C1CC(=O)N(C1=O)c1ccccc1C(F)(F)F,1
Nc1ccc(cc1)S(=O)(=O)N/N=c/1\sc2c(n1C)cccc2,0
COCCCNC(=O)c1cnc2c(c1O)cccc2Cl,1
COc1ccc(cn1)NC(=O)Cn1ccc2c1cc(F)cc2,1
COC(=O)c1cn(Nc2nc(C)cc(n2)C)cc2c1n[nH]c2=O,1
CC(=C)CSc1ncnc2c1sc1c2c2CCCc2c(n1)C(C)C,0
O=C1N(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2[C@@H]1[C@H](N1C2c2ccccc2C=C1)C(=O)C(C)(C)C,1
CC1=CC(C(C(C1)C)C1CC(=NN1C(=O)C)C)C,1
CCCCn1c(=O)nc2c(c1=O)cc1c(n2c2ccc(cc2)Cl)cccc1Cl,0
COc1cccc(c1)c1noc(n1)c1ccc(o1)S(=O)(=O)N1CCOCC1,1
COc1ccc(cc1)N1CCN(CC1)C(=O)CC[C@@H]1NC(=O)N(C1=O)Cc1ccc2c(c1)OCO2,1
O=C1OC(C)(C)OC(=O)C1=CNc1ccc2c(c1)OCO2,0
COc1ccccc1CCNC(=O)CCn1ccc2c1cc(Br)cc2,1
COC(=O)CCNC(=O)c1cc(nc2c1c(C)no2)c1ccccc1,1
CC(C)OCC1CC(CC(=O)NC(=S)Nc2cccc([N+](=O)O)c2)C(=O)O1,0
COC(=O)C1=NN(C2C1C(=O)N(C2=O)c1ccccc1)C(=O)C,0
O=C(c1cc(nn1c1ccccc1)C(C)C)Nc1n[nH]cn1,1
Clc1ccc2c(c1)c(=O)[nH]c1n2nnc1C(=O)Nc1ccccc1Cl,0
COc1ccc(cc1)NC(=S)c1n2nc(n3c2c(c1c1ccc(cc1)Cl)CCCC3)c1ccccc1,0
Cc1ccc(C(=O)N/C(=C\c2ccc(-c3ccccc3[N+](=O)O)o2)C(=O)NCCCN(C)C)cc1,0
O=C(COc1ccc(cc1)c1nc2ccc(cc2c(c1)c1ccccc1)Br)N/N=C/c1cc2cc(C)ccc2nc1Cl,0
Clc1ccc(cc1)OCc1ccc(o1)C(=O)Nc1cccc(c1)n1cnnn1,0
COc1cc(C(=O)Nc2ccc(F)c(Cl)c2)c([N+](=O)O)cc1OC,1
O=C(Cc1n[nH]c(=O)[nH]c1=O)N/N=C/c1c(F)cccc1Cl,0
CCCCSc1nnc2n1c1sc3c(c1c(=O)n2c1ccc(cc1)OC)CCCCC3,0
Fc1ccc(cc1)/C(=N/NC(=O)c1nnn(c1c1ccccc1)c1nonc1N)/C,0
Fc1ccc(cc1)C1=NO[C@H]2[C@@H]1C(=O)N(C2=O)c1cccc2c1cccc2,1
COCCCN1C(=O)C2C(C1=O)C(N1C2C=Cc2c1cccc2)C(=O)c1ccc(cc1)C,0
COc1coc(cc1=O)C(=O)NCC1CCOCC1,1
CCCOc1ccc(cc1OCC)/C=c\1/sc2n(c1=O)nc(n2)c1ccc(cc1)Cl,0
O=C(Nc1ccccn1)CCc1c(=O)oc2c(c1C)ccc(c2C)O,1
CC(CC(=O)Nc1n(Cc2ccco2)c(c(c1S(=O)(=O)c1ccc(cc1)C)C)C)C,1
Clc1ccc(cc1c1nn2c(s1)nnc2c1snnc1C)C(F)(F)F,0
Fc1ccc(cc1)/C=C\1/Oc2c(C1=O)cc1c(c2C)OCN(C1)CCN1CCOCC1,1
Fc1ccc(cc1)CSc1ncc(c(n1)C(=O)Nc1cccc(c1)C(F)(F)F)Cl,0
COC(=O)[C@@H](NC(=O)NCCc1ccccc1)C,1
Cn1c(=O)n(C)c(=O)c2c1nc1n2cc(n1Cc1ccccc1)C12CC3CC(C2)CC(C1)C3,0
O=C(NC(=S)N1CCN(CC1)c1ccccn1)/C=C/c1ccc(cc1)F,1
COc1ccc2c(c1)[C@]1(C(=O)N2)[C@@H]2C(=O)N(c3ccc([N+](=O)O)cc3C)C(=O)[C@@H]2[C@@H]2CCCN21,0
S=C1SC2(C(=O)N1Cc1ccco1)C(CN(C12c2ccccc2N(C1=O)C)C)c1ccccn1,0
COc1ccc(cc1)CCN1C(=O)N[C@H](C1=O)CCC(=O)Nc1ccc(cc1C)Br,0
CC(N1CC(=O)C(=C1N)c1scc(n1)C)CCc1ccco1,1
CC(CSc1nc2c(n1Cc1ccccc1Cl)c(=O)[nH]c(=O)n2C)O,1
N#Cc1nc(oc1N1CCC(CC1)C(=O)N)/C=C/c1ccccc1,1
COC(=O)c1c(C)[nH]c(c1c1ccccc1)/C=N/c1ccc(cc1)F,0
COCCNC(=O)c1nn(c2c1Cc1c2cc(c(c1)OC)OC)c1ccc(cc1)Br,0
Clc1ccc(cc1)S(=O)(=O)N1c2cc(C)c(cc2C(=CC1(C)C)C)C,1
CCCN1C(=S)S/C(=C\c2c(nc3n(c2=O)cccc3C)N2CCSCC2)/C1=O,0
O=c1cc(CSc2ccccn2)[nH]c2n1ncn2,1
CNc1oc(nc1C#N)c1ccc(cc1)C,1
COc1ccc(NC(=O)/C(C#N)=C\c2c(C)n(Cc3ccc([N+](=O)O)cc3)c3ccccc23)cc1,0
COc1ccc(cc1)CN1C(=O)N[C@H](C1=O)CC(=O)Nc1scc(n1)c1cccnc1,0
Nc1nnc([nH]1)CC(=O)O,0
COc1cc(ccc1O)C1N(OC2C1C(=O)N(C2=O)c1ccc(cc1)F)c1ccc(cc1)Cl,0
NN1CC(=O)C(=C1N)c1nc2c([nH]1)cccc2,1
N#C/C(=C\Nc1ccc2c(c1)cccc2)/c1scc(n1)c1ccc2c(c1)OCO2,0
O=C1NC(=S)N(C(=O)/C/1=C/c1c[nH]c2c1cccc2)c1ccccc1F,0
O=C(Nc1cc(=O)[nH]c2ncnn12)c1cccc([N+](=O)O)c1,1
CSc1nnc(s1)NC(=O)C1=C(SCCO1)c1ccccc1,1
COc1c(cccc1OC)/C=C/1\SC(=S)N(C1=O)c1cccc(c1)Br,0
CC(C[C@@H](c1nnc(o1)SCC(=O)Nc1cc(C)ccc1C)NC(=O)OC(C)(C)C)C,0
COc1ccccc1/C=C/1\Oc2c(C1=O)ccc(c2)OCC(=O)c1ccc(c(c1)C)C,0
COC(=O)c1nc(sc1c1cccc(c1)F)NC(=O)c1cc(nn1C)c1cccs1,0
O=C(c1[nH]nc(c1)c1ccccn1)NCCn1cccc1,1
CC(=O)c1c(COC(=O)c2ccc(C)cc2)nc2ccccc2[n+]1O,0
Cc1ccc2c(c1)c(C)nc(n2)NC1=NCN(CN1)CCCN1CCOCC1,1
COc1ccc(cc1)S(=O)(=O)N1c2ccc(cc2C(=CC1(C)C)C)C,1
COc1ccccc1C1c2c(C)nn(c2Oc2c1c1nc(nn1cn2)CO/N=C/c1ccccc1)c1ccc(cc1)Cl,0
OC(=O)C1=CC(n2c(N1)ncn2)c1ccc(c(c1)O)O,1
NC(=O)COc1ccc2c(c1)c(C(=O)C)c(n2c1ccc(cc1)Cl)C,1
COc1ccccc1NC(=O)CSc1nc(O)c(c(=O)n1c1ccc(cc1)C)Cc1ccccc1,0
C=CCn1c(SCC(=O)Nc2cc(C)ccc2C)nnc1c1cnccn1,0
CCC(n1c(N)c(c2c1nc1ccccc1n2)C(=O)OC(CC)C)C,1
Nc1c([N+](=O)O)cc([N+](=O)O)c(Nc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)O,0
O=C(Cn1ccc2c1cc(F)cc2)Nc1scc(n1)c1ccncc1,1
CC(=O)O/N=C/1\Sc2c(C1=O)cccc2,0
COc1cccc(c1)N1C(=O)CC(C1=O)N1CCN(CC1)c1ccc(cc1)F,1
O=C(c1c(sc2c1CCC2)n1cnnn1)N1CCc2c(C1)[nH]c1c2cccc1,0
COc1cc2c(cc1OC)[nH]c1c2cnn(c1=O)c1ccccc1,1
CC(=O)Nc1ccc(cc1)S(=O)(=O)N(Cc1cc2ccccc2nc1O)Cc1cccnc1,0
c1coc(c1)/C=N/C12CC3CC(C2)CC(C1)C3,1
N#CC1=C(N)C([C@@H]([C@H]2C1=CCN(C2)Cc1ccccc1)c1cccc(c1Cl)Cl)(C#N)C#N,1
COc1ccc(cc1)Cn1nccc1NC(=O)c1oc2c(c1C)cc(cc2)Cl,0
CC(C[C@@H](c1nnc2n1cccc2)NC(=O)c1[nH]nc(c1)c1cccnc1)C,0
N#CC1=C(N)Oc2c(C1c1ccc(c(c1)OC)OC)sc1c2cccc1,1
NNC(=O)CSc1cc(C)c2c(n1)ccc(c2)OC,0
O=C(Nc1cccc2c1cccc2)NNc1nnc(c(n1)c1ccccc1)c1ccccc1,0
Clc1ccccc1/C=N/Nc1ncnc2c1c(C)c(s2)C,0
CSc1sc2c(c1C(=O)N)[nH]c(=O)cc2O,1
CCOC(=O)c1c(C)n(c2c1cc(cc2)OC(=O)c1ccc(cc1)N1C(=O)CCC1=O)C,0
O=c1[nH]c(=O)c2c(n1C)nc(n2CCOc1ccccc1)N1CCC(CC1)Cc1ccccc1,0
Cc1ccc(cc1)/C=N\Nc1scc(n1)c1cc2ccccc2oc1=O,0
Nc1nc(NCc2ccc(Cl)cc2)nc(N2CCOCC2)c1[N+](=O)O,1
COc1cc2oc(=O)c(c(c2cc1Cl)C)CC(=O)N1CCN(CC1)c1ccccn1,1
O=C1Nc2c(/C/1=N\C1C3(C)CN4CC1(C)CN(C3)C4c1ccco1)cccc2,1
O=C(Nc1ccc(cc1F)F)CSc1nnc(n1N)c1ccccc1Cl,0
CCOC(=O)c1c(sc(c1C)C)NS(=O)(=O)c1ccc(cc1)C,1
Brc1ccc2c(c1)cc(c(=O)o2)c1csc(n1)c1scc(n1)c1cc2cc(Br)ccc2oc1=O,0
CCCCn1nc(c2c1nc1ccccc1c2)NC(=O)Cc1ccc(cc1)OC,0
O=C(C(C)(C)C)Nc1n(C)nc2c1CSC2,1
O=C(CNC(=O)c1ccc2c(c1)sc(n2)n1cccc1)NCCCN1CCCC1=O,0
N#Cc1nc(oc1NCC1CCCO1)Cc1cccc2c1cccc2,1
Nc1cccc(c1)c1nc2ccccc2c(c1)C(=O)O,1
COc1cc(OC)ccc1NC(=O)Cn1ncc2c(c1=O)cccc2,1
CC(Oc1ccc(cc1)c1nn(cc1/C=c/1\sc2n(c1=O)nc(n2)c1cccc(c1)C)c1ccccc1)C,0
O=C(Nc1ccccc1N1CCCC1)/C=C/c1ccc(cc1)C(C)C,1
O=C1/C(=C/c2ccccc2[N+](=O)O)SC(=S)N1c1ccc(Cl)cc1,0
O=C(c1cccnc1)Nc1ccccc1c1nn2c(s1)nnc2C,1
N#CC1=C(N)C(C(C2C1=CCCC2)c1cc(OC)c(c(c1)OC)OC)(C#N)C#N,1
CCCCCCCCOc1ccc(cc1)/C=C/1\SC(=S)N(C1=O)C(C(=O)O)Cc1ccccc1,0
COc1ccc(cc1)C(=O)NCCc1ccc(c(c1)OC)OC,1
CCOC(=O)c1ccc(cc1)NC(=S)NC1CC1,1
O=C(Nc1ccc2c(c1)cc[nH]2)CCNc1nc(C)cc(n1)C,1
COc1cccc(c1)C1N(CCN(C)C)C(=O)c2c1c(=O)c1c(o2)cccc1,1
O=C(c1ccc(c(c1)C)C)COc1ccc(cc1)c1cnc2c(n1)cccc2,0
Oc1cc(ccc1c1n[nH]cc1Oc1ccccc1Br)OCc1c(F)cccc1Cl,0
CCc1c(OCc2ccc(cc2)Cl)nc2n(c1=O)CCS2,1
Clc1ccc(c(c1)Cl)c1n(cc2c1c(=O)n(C)c(=O)n2C)c1cccc(c1)O,0
COc1ccc(cc1)C1=NN(C(=O)/C/1=C(\NCCc1c[nH]cn1)/C)c1ccccc1,1
CCOC(=O)CSc1nnc2n1c1sc3c(c1c(=O)n2C)CC(OC3)(C)C,0
Cc1nc(Sc2ccc3c(c2)cccc3)c2c(n1)c1ccccc1o2,0
Clc1ccc(cc1)COc1coc(cc1=O)C(=O)Nc1ccc2c(c1)cc[nH]2,0
O=C(c1cnn(c1n1cccc1)C)NCCc1ccccc1,1
CN(CCNC(=O)CN1C(=O)S/C(=C/c2ccccc2F)/C1=O)C,1
COc1ccc(cc1)c1n[nH]c(c1)c1nnc(n1c1ccccc1Cl)S,0
Clc1ccc2c(c1)n(cc2)CC(=O)NCCc1nnc2n1cccc2,1
O=C1c2ccccc2C2=C1C(Sc1c(N2)cccc1)c1ccccc1,1
COc1cc(ccc1OC)C1NC(=S)NC(=C1C(=O)Nc1ccccc1)C,1
Clc1ccc(cc1)n1nnnc1CN1C(=O)c2c(C1=O)cccc2,1
O=C(N1CCN(CC1)CCc1ccncc1)CC[C@@H]1NC(=O)N(C1=O)Cc1ccco1,1
O=C(N1CCCC(C1)c1nnc2n1cccc2)CNS(=O)(=O)c1ccc(cc1)N1CCCC1=O,0
OCCn1ccc(=O)c(c1C)OCC(=O)Nc1cccnc1,1
CCCCCC1=NN2C(=N)/C(=C\c3cc(C)n(-c4ccc(Cl)c([N+](=O)O)c4)c3C)C(=O)N=C2S1,0
CCn1c(SCC(=O)N/N=C(/c2cccnc2)\C)nnc1c1ccc(cc1)Cl,0
CCCc1cc(=O)[nH]c(n1)SCc1ccccc1Cl,1
O=C1CC(c2ccc(c(c2)Cl)O)c2c(N1)n(nc2)Cc1ccco1,1
CCCC(=O)N1C(C)CC(c2c1cccc2)N(C(=O)c1ccccc1)c1ccc(cc1)F,0
Fc1cccc(c1)/C=C/1\Oc2c(C1=O)ccc1c2CN(CCN2CCOCC2)CO1,1
CCOc1ccc(cc1)C(=O)CSc1nc2ccccc2c(=O)n1c1ccc(cc1)Cl,0
N#C/C(=C\c1ccccc1F)/C(=O)Nc1sc2c(c1C(=O)N)CCC(C2)C,1
O=C(C(Cc1c[nH]c2c1cccc2)C)N1CCC2(CC1)OCCO2,1
Clc1ccc(c(c1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc(cc1)C(=O)O)Cl,0
COc1cc(OC)cc(c1)/N=C(/Nc1nc(=O)c2c([nH]1)CCCC2)\N,0
O=C(Nc1ccc(cc1)Br)CSc1nnc2n1c(SCc1ccccc1)nc1c2c2CCCCc2s1,0
Nc1n[nH]c2c1c1CC(C)(C)OCc1c(n2)c1ccco1,1
Fc1cccc(c1F)c1nn2c(n1)c1CCCc1nc2,1
CCOC(=O)C(=O)N1CCN(CC1)c1nc(C(C)C)c2c(c1C#N)CC(OC2)(C)C,0
Clc1ccc2c(c1)c(nc(n2)N/N=C/c1ccc2c(c1)cccn2)c1ccccc1,0
CC(CNC(=O)C1CCCN(C1)S(=O)(=O)c1c(C)[nH]c(=O)[nH]c1=O)C,1
CCC([C@@H](C(=O)O)NC(=O)Nc1ccc(cc1)OC(F)(F)F)C,1
Clc1cccc(c1CSc1nnc2n1c(SCc1ccccc1)nc1c2c2CCCc2s1)Cl,0
CCN1CCN(CC1)Cc1cc(=O)oc2c1ccc(c2C)O,1
CSc1nc(CCc2ccccc2)c2c(c1C#N)CCCC2,1
O=C(c1sc(nc1C)c1ccccc1Cl)Nc1nc2c(s1)cccc2,0
O=c1c2ccccc2n(Cc2ccc([N+](=O)O)cc2)c(=O)n1C1CCCCC1,1
COc1cccc(c1)/C(=N\NC(=O)CSc1nnc(n1c1ccc(cc1)Cl)c1ccc(cc1)Cl)/C,0
